customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_group,Contract,PaymentMethod,InternetService,MonthlyCharges,TotalCharges,Churn,Probabilidad_Churn,Segmento_Riesgo,Ingreso_Mensual_En_Riesgo
3704-IEAXF,0,0,1,1,72,49-72 meses,Two year,Credit card (automatic),DSL,53.65,3784.0,No,0.0673,Bajo,0.0
6810-VCAEX,0,0,0,0,47,25-48 meses,One year,Credit card (automatic),DSL,39.65,1798.65,No,0.1643,Bajo,0.0
0674-EYYZV,0,0,0,0,1,0-12 meses,Month-to-month,Electronic check,DSL,54.65,54.65,No,0.7622,Alto,54.65
4480-MBMLB,0,0,0,0,36,25-48 meses,One year,Bank transfer (automatic),Fiber optic,104.8,3886.45,No,0.5068,Medio,0.0
1395-OFUWC,1,0,1,1,43,25-48 meses,Month-to-month,Credit card (automatic),DSL,29.3,1224.05,No,0.3535,Medio,0.0
0822-QGCXA,0,1,1,0,27,25-48 meses,Month-to-month,Electronic check,DSL,83.85,2310.2,No,0.4212,Medio,0.0
0872-NXJYS,0,0,0,0,9,0-12 meses,Month-to-month,Electronic check,Fiber optic,79.55,723.4,Yes,0.838,Alto,79.55
2832-KJCRD,0,0,0,0,38,25-48 meses,Month-to-month,Electronic check,Fiber optic,103.65,3988.5,No,0.674,Alto,103.65
3588-WSTTJ,0,1,0,0,35,25-48 meses,Month-to-month,Electronic check,Fiber optic,99.05,3554.6,No,0.691,Alto,99.05
4075-WKNIU,0,0,1,1,0,,Two year,Mailed check,DSL,73.35,73.35,No,0.3855,Medio,0.0
5090-EMGTC,0,0,1,0,59,49-72 meses,Two year,Mailed check,Fiber optic,100.05,6034.85,No,0.2168,Bajo,0.0
2346-CZYIL,1,0,0,0,27,25-48 meses,Two year,Credit card (automatic),No,20.35,531.6,No,0.0445,Bajo,0.0
3798-EPWRR,0,1,0,0,2,0-12 meses,Month-to-month,Electronic check,DSL,43.95,85.1,No,0.7315,Alto,43.95
6258-NGCNG,1,0,0,0,7,0-12 meses,Month-to-month,Mailed check,No,23.5,173.0,No,0.2334,Bajo,0.0
4186-ZBUEW,0,0,0,0,36,25-48 meses,One year,Mailed check,DSL,70.7,2511.95,No,0.2912,Bajo,0.0
5274-XHAKY,0,0,1,1,41,25-48 meses,Month-to-month,Bank transfer (automatic),Fiber optic,94.3,3893.6,No,0.4699,Medio,0.0
1442-BQPVU,0,0,0,0,13,13-24 meses,Month-to-month,Electronic check,DSL,29.15,357.15,No,0.5053,Medio,0.0
3978-YNKDD,1,0,0,1,19,13-24 meses,Two year,Credit card (automatic),No,20.85,467.5,No,0.0581,Bajo,0.0
4940-KHCWD,0,0,1,0,60,49-72 meses,Two year,Bank transfer (automatic),DSL,37.7,2288.7,No,0.0761,Bajo,0.0
9412-ARGBX,0,0,0,1,48,25-48 meses,Two year,Mailed check,Fiber optic,95.5,4627.85,Yes,0.2214,Bajo,0.0
1389-CXMLU,1,1,0,0,3,0-12 meses,Month-to-month,Electronic check,Fiber optic,91.05,289.1,Yes,0.8484,Alto,91.05
9589-ABEPT,1,0,1,0,69,49-72 meses,Two year,Mailed check,Fiber optic,92.45,6460.55,No,0.1826,Bajo,0.0
9388-ZEYVT,1,0,0,0,43,25-48 meses,One year,Electronic check,DSL,44.15,1931.3,No,0.2395,Bajo,0.0
0305-SQECB,0,0,0,1,11,0-12 meses,One year,Mailed check,DSL,36.05,402.6,No,0.3228,Medio,0.0
7605-SNLQG,0,0,1,0,45,25-48 meses,Month-to-month,Credit card (automatic),DSL,50.25,2221.55,No,0.3263,Medio,0.0
4670-TABXH,1,0,1,0,72,49-72 meses,Two year,Credit card (automatic),Fiber optic,109.75,7758.9,No,0.1846,Bajo,0.0
5561-NWEVX,0,1,1,0,2,0-12 meses,Month-to-month,Electronic check,Fiber optic,79.2,172.85,Yes,0.8342,Alto,79.2
0064-SUDOG,0,0,1,1,12,0-12 meses,Two year,Bank transfer (automatic),No,20.3,224.5,No,0.0997,Bajo,0.0
8561-NMTBD,0,0,1,1,67,49-72 meses,One year,Credit card (automatic),Fiber optic,112.35,7388.45,No,0.3204,Medio,0.0
5161-XEUVX,1,0,1,0,37,25-48 meses,Two year,Mailed check,Fiber optic,94.3,3460.95,No,0.2427,Bajo,0.0
8292-FRFZQ,0,0,0,0,39,25-48 meses,One year,Bank transfer (automatic),DSL,41.15,1700.9,No,0.1767,Bajo,0.0
8591-NXRCV,0,0,0,0,41,25-48 meses,Month-to-month,Bank transfer (automatic),DSL,74.65,3090.65,No,0.2536,Bajo,0.0
7895-VONWT,0,0,0,0,25,25-48 meses,Month-to-month,Electronic check,DSL,48.25,1293.8,No,0.4775,Medio,0.0
4526-RMTLL,1,0,1,1,8,0-12 meses,Two year,Credit card (automatic),DSL,76.15,645.8,No,0.2771,Bajo,0.0
6253-GNHWH,0,0,1,1,71,49-72 meses,Two year,Mailed check,DSL,71.1,5224.95,No,0.0595,Bajo,0.0
4566-NECEV,1,0,0,0,5,0-12 meses,Month-to-month,Electronic check,Fiber optic,96.55,500.1,No,0.8098,Alto,96.55
8080-POTJR,0,0,0,0,30,25-48 meses,One year,Credit card (automatic),DSL,79.3,2427.1,No,0.2689,Bajo,0.0
6906-MPARY,1,0,0,0,40,25-48 meses,One year,Credit card (automatic),Fiber optic,89.6,3488.15,No,0.3727,Medio,0.0
3662-FXJFO,0,0,0,0,54,49-72 meses,Two year,Mailed check,No,20.5,1035.7,No,0.0484,Bajo,0.0
8107-RZLNV,1,0,1,0,72,49-72 meses,Two year,Bank transfer (automatic),Fiber optic,106.3,7565.35,No,0.3003,Medio,0.0
0516-OOHAR,1,0,1,1,28,25-48 meses,One year,Bank transfer (automatic),Fiber optic,100.35,2799.0,No,0.4331,Medio,0.0
2027-CWDNU,1,0,1,1,18,13-24 meses,Month-to-month,Electronic check,Fiber optic,85.6,1601.5,No,0.6613,Alto,85.6
2737-WFVYW,0,0,0,0,2,0-12 meses,Month-to-month,Electronic check,DSL,45.25,85.5,Yes,0.8099,Alto,45.25
9912-OMZDS,0,0,1,1,59,49-72 meses,One year,Electronic check,Fiber optic,106.15,6256.2,No,0.5016,Medio,0.0
3733-ZEECP,1,0,1,1,22,13-24 meses,Month-to-month,Electronic check,DSL,51.1,1232.9,No,0.4016,Medio,0.0
7878-RTCZG,0,0,0,0,1,0-12 meses,Month-to-month,Mailed check,No,19.9,19.9,No,0.571,Medio,0.0
2452-MRMZF,0,1,1,0,72,49-72 meses,Two year,Credit card (automatic),No,25.7,1937.4,No,0.0544,Bajo,0.0
2272-QAGFO,0,1,0,0,14,13-24 meses,Month-to-month,Electronic check,Fiber optic,74.3,1096.25,Yes,0.7934,Alto,74.3
7103-IPXPJ,1,0,1,0,50,49-72 meses,One year,Electronic check,Fiber optic,99.4,5059.75,No,0.4594,Medio,0.0
4342-HFXWS,0,0,1,1,48,25-48 meses,One year,Bank transfer (automatic),DSL,69.7,3023.65,No,0.1484,Bajo,0.0
3545-CNWRG,0,0,1,1,49,49-72 meses,Month-to-month,Electronic check,Fiber optic,98.35,4889.2,No,0.6223,Alto,98.35
1785-BPHTP,1,0,1,1,28,25-48 meses,Month-to-month,Electronic check,Fiber optic,85.45,2289.9,No,0.624,Alto,85.45
4989-LIXVT,1,1,0,0,68,49-72 meses,Month-to-month,Electronic check,Fiber optic,95.9,6503.2,No,0.5502,Medio,0.0
7315-WYOAW,1,0,0,0,13,13-24 meses,Month-to-month,Electronic check,Fiber optic,100.75,1313.25,No,0.7265,Alto,100.75
1173-XZPYF,0,0,0,0,11,0-12 meses,Month-to-month,Electronic check,Fiber optic,89.2,990.3,No,0.828,Alto,89.2
9850-OWRHQ,0,0,1,0,3,0-12 meses,Month-to-month,Credit card (automatic),Fiber optic,74.1,228.0,Yes,0.8311,Alto,74.1
3768-NLUBH,1,1,1,0,57,49-72 meses,Month-to-month,Electronic check,Fiber optic,100.6,5746.15,Yes,0.6166,Alto,100.6
8676-TRMJS,1,0,0,0,3,0-12 meses,Month-to-month,Mailed check,Fiber optic,75.0,209.1,Yes,0.7925,Alto,75.0
2509-TFPJU,1,0,1,0,72,49-72 meses,Two year,Credit card (automatic),No,25.75,1864.2,No,0.0351,Bajo,0.0
9530-GRMJG,1,0,1,1,70,49-72 meses,Two year,Electronic check,DSL,84.1,5979.7,No,0.1508,Bajo,0.0
6898-RBTLU,0,0,1,1,49,49-72 meses,Two year,Bank transfer (automatic),DSL,79.3,3902.45,No,0.0769,Bajo,0.0
5481-NTDOH,0,1,1,0,67,49-72 meses,One year,Credit card (automatic),Fiber optic,107.05,7142.5,No,0.3622,Medio,0.0
2068-WWXQZ,1,0,0,0,46,25-48 meses,Two year,Bank transfer (automatic),No,20.05,902.0,No,0.047,Bajo,0.0
7359-SSBJK,0,1,0,0,64,49-72 meses,Two year,Credit card (automatic),DSL,70.2,4481.0,Yes,0.1528,Bajo,0.0
2061-VVFST,0,0,1,0,37,25-48 meses,Month-to-month,Bank transfer (automatic),No,19.5,805.2,No,0.1312,Bajo,0.0
0685-MLYYM,0,1,0,0,2,0-12 meses,Month-to-month,Electronic check,Fiber optic,70.75,154.85,Yes,0.8111,Alto,70.75
0749-IRGQE,0,1,1,0,13,13-24 meses,Month-to-month,Electronic check,DSL,45.3,528.45,No,0.6015,Alto,45.3
2380-DAMQP,0,0,1,0,72,49-72 meses,Two year,Electronic check,Fiber optic,115.15,8349.7,No,0.1476,Bajo,0.0
2256-YLYLP,1,0,1,1,68,49-72 meses,Two year,Bank transfer (automatic),DSL,72.95,4953.25,No,0.1018,Bajo,0.0
1272-ILHFG,1,0,1,1,15,13-24 meses,One year,Mailed check,No,19.65,332.65,No,0.0999,Bajo,0.0
0164-XAIRP,0,0,0,0,24,13-24 meses,Two year,Bank transfer (automatic),No,19.55,470.2,No,0.0821,Bajo,0.0
5666-CYCYZ,0,0,0,0,24,13-24 meses,Month-to-month,Electronic check,Fiber optic,89.55,2259.35,No,0.6961,Alto,89.55
4011-ARPHK,1,0,0,0,27,25-48 meses,Month-to-month,Mailed check,DSL,50.35,1411.35,No,0.2462,Bajo,0.0
8182-PNAGI,1,0,0,0,12,0-12 meses,Month-to-month,Bank transfer (automatic),DSL,50.25,593.75,Yes,0.4405,Medio,0.0
6365-HITVU,0,0,1,1,71,49-72 meses,Two year,Credit card (automatic),DSL,87.25,6328.7,No,0.0314,Bajo,0.0
7558-IMLMT,1,0,1,1,67,49-72 meses,Two year,Mailed check,No,20.8,1411.9,No,0.0296,Bajo,0.0
9488-FYQAU,0,0,1,0,63,49-72 meses,Two year,Bank transfer (automatic),Fiber optic,109.25,6841.4,No,0.29,Bajo,0.0
3590-TCXTB,1,0,0,0,1,0-12 meses,Month-to-month,Mailed check,No,20.35,20.35,No,0.5361,Medio,0.0
6994-KERXL,1,0,0,0,4,0-12 meses,Month-to-month,Electronic check,DSL,55.9,238.5,No,0.6805,Alto,55.9
7957-RYHQD,0,1,0,0,40,25-48 meses,Month-to-month,Credit card (automatic),Fiber optic,79.2,3233.85,Yes,0.5,Medio,0.0
2180-DXNEG,0,0,0,0,12,0-12 meses,Month-to-month,Electronic check,Fiber optic,96.0,1062.1,Yes,0.8199,Alto,96.0
1960-UOTYM,1,0,1,1,52,49-72 meses,Two year,Electronic check,DSL,79.2,4016.3,No,0.1772,Bajo,0.0
2740-JFBOK,1,0,0,0,10,0-12 meses,Month-to-month,Electronic check,No,24.0,226.55,No,0.2248,Bajo,0.0
6500-JVEGC,1,0,0,0,68,49-72 meses,One year,Bank transfer (automatic),Fiber optic,101.35,7110.75,No,0.2835,Bajo,0.0
5515-AKOAJ,0,0,0,0,54,49-72 meses,Month-to-month,Electronic check,Fiber optic,100.1,5440.9,Yes,0.5953,Medio,0.0
8976-OQHGT,0,0,1,1,4,0-12 meses,Month-to-month,Mailed check,DSL,56.5,235.1,Yes,0.5284,Medio,0.0
5245-VDBUR,0,0,1,0,52,49-72 meses,One year,Mailed check,DSL,35.45,1958.95,No,0.1912,Bajo,0.0
6230-BSUXY,0,1,0,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,85.0,85.0,Yes,0.8979,Alto,85.0
8469-SNFFH,1,0,1,0,70,49-72 meses,One year,Bank transfer (automatic),DSL,79.4,5528.9,No,0.1634,Bajo,0.0
2144-ESWKO,1,0,0,0,43,25-48 meses,One year,Credit card (automatic),DSL,35.2,1463.7,No,0.2333,Bajo,0.0
1241-FPMOF,1,0,0,0,52,49-72 meses,Two year,Mailed check,No,19.65,1025.05,No,0.0583,Bajo,0.0
9928-BZVLZ,0,0,0,0,12,0-12 meses,Two year,Mailed check,DSL,49.85,552.1,No,0.2242,Bajo,0.0
4114-QMKVN,0,0,1,1,56,49-72 meses,One year,Bank transfer (automatic),DSL,68.75,3815.4,No,0.1495,Bajo,0.0
2775-SEFEE,1,0,0,1,0,,Two year,Bank transfer (automatic),DSL,61.9,61.9,No,0.3203,Medio,0.0
9003-CPATH,1,0,0,0,42,25-48 meses,Month-to-month,Electronic check,Fiber optic,79.9,3313.4,No,0.5894,Medio,0.0
1754-GKYPY,1,1,1,0,22,13-24 meses,Month-to-month,Bank transfer (automatic),Fiber optic,89.75,1938.9,No,0.6896,Alto,89.75
5294-CDGWY,1,0,1,1,51,49-72 meses,One year,Electronic check,DSL,59.3,3014.65,Yes,0.2557,Bajo,0.0
7956-XQWGU,1,0,0,0,27,25-48 meses,Month-to-month,Credit card (automatic),No,19.4,460.25,No,0.1109,Bajo,0.0
1591-MQJTP,1,1,1,0,51,49-72 meses,One year,Bank transfer (automatic),Fiber optic,93.65,4839.15,No,0.4226,Medio,0.0
5295-PCJOO,1,0,0,1,4,0-12 meses,Month-to-month,Electronic check,DSL,49.4,184.4,Yes,0.6675,Alto,49.4
2369-FEVNO,1,0,0,0,1,0-12 meses,Month-to-month,Mailed check,No,19.9,19.9,No,0.5857,Medio,0.0
9863-JZAIC,1,0,0,0,35,25-48 meses,Month-to-month,Mailed check,DSL,55.0,2010.55,Yes,0.3327,Medio,0.0
7471-MQPOS,1,1,1,1,71,49-72 meses,One year,Bank transfer (automatic),DSL,72.9,5139.65,No,0.2322,Bajo,0.0
7660-HDPJV,0,0,0,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,69.2,69.2,Yes,0.8839,Alto,69.2
5115-SQAAU,0,0,1,1,69,49-72 meses,Two year,Bank transfer (automatic),No,25.6,1673.4,No,0.0278,Bajo,0.0
9845-QOMAD,1,0,1,1,14,13-24 meses,One year,Mailed check,No,19.75,309.35,No,0.106,Bajo,0.0
7672-VFMXZ,1,0,1,0,57,49-72 meses,Month-to-month,Electronic check,DSL,55.7,3171.6,No,0.2368,Bajo,0.0
9739-JLPQJ,0,0,1,1,72,49-72 meses,Two year,Credit card (automatic),Fiber optic,117.5,8670.1,No,0.0758,Bajo,0.0
9916-AYHTC,1,0,0,0,48,25-48 meses,Two year,Credit card (automatic),No,19.85,916.0,No,0.0369,Bajo,0.0
3855-ONCAR,0,0,1,1,4,0-12 meses,Month-to-month,Mailed check,Fiber optic,78.9,299.75,No,0.8259,Alto,78.9
1488-SYSFC,1,0,1,1,31,25-48 meses,Month-to-month,Electronic check,No,20.65,702.05,No,0.1211,Bajo,0.0
7931-PXHFC,1,0,0,0,38,25-48 meses,One year,Mailed check,DSL,62.3,2354.8,Yes,0.3089,Medio,0.0
3990-QYKBE,1,1,1,0,37,25-48 meses,Month-to-month,Electronic check,Fiber optic,92.5,3473.4,Yes,0.7408,Alto,92.5
0970-QXPXW,0,0,0,0,1,0-12 meses,Month-to-month,Mailed check,No,19.65,19.65,No,0.5368,Medio,0.0
3259-KNMRR,1,1,0,0,57,49-72 meses,Two year,Bank transfer (automatic),DSL,79.75,4438.2,No,0.199,Bajo,0.0
6120-RJKLU,0,1,1,0,62,49-72 meses,Two year,Credit card (automatic),DSL,79.95,4819.75,No,0.124,Bajo,0.0
9572-WUKSB,1,0,1,0,3,0-12 meses,Month-to-month,Electronic check,DSL,29.9,92.25,No,0.7041,Alto,29.9
5893-KCLGT,0,0,0,1,72,49-72 meses,Two year,Mailed check,No,19.75,1567.0,No,0.0609,Bajo,0.0
0076-LVEPS,1,0,0,1,29,25-48 meses,Month-to-month,Mailed check,DSL,45.0,1242.45,No,0.277,Bajo,0.0
3640-JQGJG,1,0,1,1,13,13-24 meses,Month-to-month,Bank transfer (automatic),DSL,44.8,559.2,No,0.3914,Medio,0.0
4919-MOAVT,1,0,0,1,3,0-12 meses,Month-to-month,Electronic check,Fiber optic,69.65,220.1,Yes,0.7734,Alto,69.65
1596-OQSPS,0,0,0,0,11,0-12 meses,Month-to-month,Electronic check,DSL,51.1,531.15,No,0.4842,Medio,0.0
9867-XOBQA,0,0,0,1,21,13-24 meses,Two year,Mailed check,DSL,53.15,1183.2,No,0.1391,Bajo,0.0
9546-KDTRB,0,0,0,0,19,13-24 meses,Month-to-month,Bank transfer (automatic),No,24.7,465.85,No,0.1608,Bajo,0.0
3090-HAWSU,1,0,0,0,61,49-72 meses,Two year,Credit card (automatic),Fiber optic,111.6,6876.05,Yes,0.303,Medio,0.0
9820-RMCQV,0,0,0,0,11,0-12 meses,Month-to-month,Credit card (automatic),DSL,48.55,501.0,Yes,0.4115,Medio,0.0
3174-RKMOW,1,0,1,1,35,25-48 meses,Month-to-month,Electronic check,Fiber optic,109.95,3782.4,No,0.5949,Medio,0.0
1760-CAZHT,1,0,0,1,25,25-48 meses,Month-to-month,Mailed check,No,20.8,460.2,No,0.0881,Bajo,0.0
7839-QRKXN,0,0,0,0,1,0-12 meses,Month-to-month,Mailed check,No,20.2,20.2,Yes,0.6045,Alto,20.2
8441-SHIPE,0,0,0,0,67,49-72 meses,Two year,Bank transfer (automatic),No,25.6,1790.35,No,0.0387,Bajo,0.0
5204-QZXPU,1,0,0,0,19,13-24 meses,Month-to-month,Electronic check,DSL,39.65,733.35,Yes,0.5983,Medio,0.0
4597-ELFTS,1,0,0,0,56,49-72 meses,One year,Electronic check,No,24.9,1334.0,Yes,0.1514,Bajo,0.0
1320-GVNHT,1,0,1,1,72,49-72 meses,Two year,Credit card (automatic),Fiber optic,108.4,7767.25,No,0.1364,Bajo,0.0
1047-RNXZV,1,0,0,0,43,25-48 meses,Two year,Mailed check,No,19.55,876.15,No,0.0546,Bajo,0.0
3541-ZNUHK,0,0,1,1,55,49-72 meses,Month-to-month,Electronic check,Fiber optic,85.1,4600.95,No,0.4658,Medio,0.0
8450-JOVAH,1,0,1,1,2,0-12 meses,Month-to-month,Mailed check,DSL,56.7,113.55,Yes,0.5248,Medio,0.0
8725-JEDFD,1,0,0,0,27,25-48 meses,Month-to-month,Mailed check,Fiber optic,69.05,1793.25,No,0.5263,Medio,0.0
7562-UXTPG,0,0,0,0,13,13-24 meses,Month-to-month,Mailed check,Fiber optic,70.15,886.7,No,0.6809,Alto,70.15
8071-SBTRN,0,0,0,0,70,49-72 meses,Two year,Mailed check,Fiber optic,111.15,7737.55,No,0.222,Bajo,0.0
1113-IUJYX,0,0,1,0,14,13-24 meses,One year,Mailed check,Fiber optic,105.95,1348.9,Yes,0.4863,Medio,0.0
6668-CNMFP,0,0,1,1,19,13-24 meses,One year,Bank transfer (automatic),Fiber optic,89.35,1686.85,No,0.4818,Medio,0.0
5626-MGTUK,0,0,0,0,20,13-24 meses,Month-to-month,Bank transfer (automatic),Fiber optic,89.1,1879.25,No,0.6086,Alto,89.1
5681-LLOEI,1,0,1,1,43,25-48 meses,One year,Credit card (automatic),Fiber optic,91.25,4013.8,No,0.2975,Bajo,0.0
8212-DJRCH,1,0,1,1,5,0-12 meses,Month-to-month,Mailed check,Fiber optic,90.35,434.5,No,0.7453,Alto,90.35
4323-OHFOW,0,1,1,0,70,49-72 meses,One year,Bank transfer (automatic),Fiber optic,105.55,7195.35,No,0.3818,Medio,0.0
4933-BSAIP,0,0,1,0,40,25-48 meses,Two year,Mailed check,No,19.1,780.1,No,0.0395,Bajo,0.0
2030-BTZRO,1,0,1,1,6,0-12 meses,Two year,Credit card (automatic),No,20.4,107.6,No,0.1155,Bajo,0.0
1116-DXXDF,1,0,0,0,39,25-48 meses,Two year,Electronic check,Fiber optic,100.45,3801.7,No,0.4214,Medio,0.0
9274-CNFMO,1,1,1,0,4,0-12 meses,Month-to-month,Electronic check,Fiber optic,74.95,308.7,Yes,0.7991,Alto,74.95
7758-XKCBS,1,0,0,0,15,13-24 meses,Month-to-month,Electronic check,DSL,29.7,438.25,Yes,0.5639,Medio,0.0
8992-JQYUN,1,0,1,0,1,0-12 meses,Month-to-month,Electronic check,DSL,50.35,50.35,Yes,0.7953,Alto,50.35
6563-VNPMN,0,1,0,0,45,25-48 meses,Month-to-month,Bank transfer (automatic),Fiber optic,85.7,3778.1,No,0.4006,Medio,0.0
0617-AQNWT,0,0,1,0,64,49-72 meses,Two year,Electronic check,DSL,47.85,3147.5,Yes,0.184,Bajo,0.0
2267-WTPYD,0,1,1,0,57,49-72 meses,Month-to-month,Credit card (automatic),Fiber optic,94.0,5438.95,No,0.408,Medio,0.0
0270-THENM,1,0,1,1,72,49-72 meses,Two year,Bank transfer (automatic),DSL,69.85,5102.35,No,0.0604,Bajo,0.0
2446-PLQVO,1,0,0,0,1,0-12 meses,Month-to-month,Electronic check,Fiber optic,70.3,70.3,Yes,0.889,Alto,70.3
4707-MAXGU,1,0,1,0,72,49-72 meses,Two year,Credit card (automatic),No,25.85,1872.2,No,0.0369,Bajo,0.0
2710-WYVXG,0,0,0,0,3,0-12 meses,Two year,Mailed check,DSL,71.1,213.35,No,0.3141,Medio,0.0
3005-NFMTA,1,1,0,0,55,49-72 meses,Month-to-month,Electronic check,Fiber optic,98.8,5617.75,Yes,0.6198,Alto,98.8
6300-BWMJX,0,0,1,0,59,49-72 meses,Month-to-month,Electronic check,Fiber optic,93.35,5386.5,No,0.4607,Medio,0.0
8784-CGILN,0,0,0,0,18,13-24 meses,Month-to-month,Bank transfer (automatic),Fiber optic,99.85,1776.95,Yes,0.6765,Alto,99.85
5389-FFVKB,1,1,1,0,32,25-48 meses,Month-to-month,Credit card (automatic),Fiber optic,80.3,2483.05,Yes,0.6176,Alto,80.3
7009-LGECI,0,0,0,0,4,0-12 meses,Month-to-month,Bank transfer (automatic),DSL,50.55,235.65,No,0.5521,Medio,0.0
8444-WRIDW,0,1,0,0,66,49-72 meses,Month-to-month,Credit card (automatic),Fiber optic,80.45,5224.35,Yes,0.4477,Medio,0.0
5022-KVDQT,1,0,0,0,27,25-48 meses,Month-to-month,Electronic check,Fiber optic,81.3,2272.8,No,0.6944,Alto,81.3
7976-CICYS,1,0,0,0,4,0-12 meses,Month-to-month,Credit card (automatic),No,20.7,83.75,No,0.2267,Bajo,0.0
1036-GUDCL,1,0,1,1,60,49-72 meses,Month-to-month,Credit card (automatic),DSL,79.05,4663.4,No,0.1907,Bajo,0.0
2005-DWQZJ,0,0,1,1,8,0-12 meses,Two year,Mailed check,No,19.05,201.7,No,0.0783,Bajo,0.0
8148-WOCMK,1,0,1,1,8,0-12 meses,Two year,Credit card (automatic),No,19.6,125.0,No,0.0891,Bajo,0.0
7815-PDTHL,1,0,0,0,35,25-48 meses,Two year,Mailed check,No,20.2,684.4,No,0.0588,Bajo,0.0
9451-LPGOO,1,0,0,0,7,0-12 meses,Month-to-month,Electronic check,Fiber optic,86.8,620.35,Yes,0.8788,Alto,86.8
9173-IVZVP,0,0,1,1,53,49-72 meses,Two year,Mailed check,No,20.9,1146.05,No,0.0385,Bajo,0.0
9129-UXERG,0,1,0,0,18,13-24 meses,Month-to-month,Credit card (automatic),Fiber optic,103.6,1806.35,No,0.6624,Alto,103.6
3635-JBPSG,0,0,0,0,15,13-24 meses,Two year,Mailed check,DSL,38.8,603.0,No,0.3095,Medio,0.0
7964-ZRKKG,1,0,1,0,67,49-72 meses,One year,Bank transfer (automatic),Fiber optic,88.4,5798.3,No,0.3532,Medio,0.0
5868-YWPDW,1,1,1,0,6,0-12 meses,Month-to-month,Electronic check,Fiber optic,84.2,519.15,Yes,0.8513,Alto,84.2
6229-LSCKB,1,1,0,0,6,0-12 meses,Month-to-month,Electronic check,Fiber optic,79.7,497.6,No,0.8575,Alto,79.7
2025-JKFWI,1,0,0,0,13,13-24 meses,Month-to-month,Mailed check,Fiber optic,99.0,1301.7,Yes,0.7343,Alto,99.0
4078-SAYYN,0,0,0,0,11,0-12 meses,Month-to-month,Electronic check,Fiber optic,100.75,1129.75,Yes,0.8696,Alto,100.75
1724-IQWNM,1,0,0,1,1,0-12 meses,Month-to-month,Mailed check,No,19.3,19.3,No,0.5202,Medio,0.0
8217-QYOHV,1,0,0,0,5,0-12 meses,Month-to-month,Mailed check,DSL,55.75,266.95,No,0.4545,Medio,0.0
5546-QUERU,1,0,0,0,13,13-24 meses,One year,Mailed check,No,19.95,257.0,No,0.105,Bajo,0.0
9940-HPQPG,0,0,1,0,9,0-12 meses,Month-to-month,Bank transfer (automatic),Fiber optic,91.75,865.8,Yes,0.6892,Alto,91.75
6897-UUBNU,1,0,0,0,29,25-48 meses,Month-to-month,Mailed check,Fiber optic,89.65,2623.65,No,0.4303,Medio,0.0
6127-IYJOZ,1,1,0,0,1,0-12 meses,Month-to-month,Mailed check,DSL,45.85,45.85,No,0.7627,Alto,45.85
6618-RYATB,0,0,0,0,1,0-12 meses,Month-to-month,Mailed check,Fiber optic,79.55,79.55,Yes,0.8908,Alto,79.55
8930-XOTDP,0,0,1,1,18,13-24 meses,Month-to-month,Mailed check,DSL,55.95,1082.8,No,0.3954,Medio,0.0
5916-QEWPT,0,0,1,0,2,0-12 meses,Month-to-month,Credit card (automatic),DSL,69.0,147.8,No,0.6242,Alto,69.0
5060-TQUQN,1,0,1,1,30,25-48 meses,Month-to-month,Bank transfer (automatic),Fiber optic,83.55,2570.2,No,0.4923,Medio,0.0
0531-XBKMM,1,0,0,1,66,49-72 meses,Two year,Bank transfer (automatic),DSL,65.7,4378.9,No,0.0518,Bajo,0.0
8465-SBRXP,1,0,1,1,38,25-48 meses,Two year,Bank transfer (automatic),Fiber optic,94.9,3616.25,No,0.2695,Bajo,0.0
2408-PSJVE,1,0,1,1,44,25-48 meses,Month-to-month,Mailed check,DSL,61.9,2924.05,No,0.2397,Bajo,0.0
9079-YEXQJ,0,0,0,0,54,49-72 meses,Month-to-month,Electronic check,Fiber optic,111.1,6014.85,Yes,0.5041,Medio,0.0
9700-ZCLOT,1,0,0,0,2,0-12 meses,Month-to-month,Mailed check,No,20.0,32.7,No,0.3108,Medio,0.0
8738-JOKAR,0,0,0,0,42,25-48 meses,One year,Mailed check,DSL,67.7,2882.25,No,0.2227,Bajo,0.0
4534-WGCIR,0,0,1,1,58,49-72 meses,Two year,Credit card (automatic),No,25.15,1509.9,No,0.0331,Bajo,0.0
1930-WNXSB,1,0,1,1,58,49-72 meses,Month-to-month,Electronic check,Fiber optic,92.85,5305.05,No,0.5116,Medio,0.0
2685-SREOM,0,0,1,1,25,25-48 meses,Month-to-month,Electronic check,Fiber optic,89.1,2368.4,Yes,0.72,Alto,89.1
3508-CFVZL,0,0,0,0,71,49-72 meses,Two year,Mailed check,Fiber optic,111.3,7985.9,No,0.1313,Bajo,0.0
0402-CQAJN,0,0,0,0,37,25-48 meses,Month-to-month,Bank transfer (automatic),Fiber optic,101.9,3545.35,Yes,0.6179,Alto,101.9
6692-UDPJC,0,0,1,1,14,13-24 meses,Month-to-month,Electronic check,Fiber optic,91.65,1301.0,Yes,0.7506,Alto,91.65
1273-MTETI,0,1,0,0,4,0-12 meses,Month-to-month,Electronic check,Fiber optic,88.85,372.45,Yes,0.8946,Alto,88.85
0657-DOGUM,0,0,1,0,48,25-48 meses,One year,Bank transfer (automatic),DSL,60.6,2985.25,No,0.1266,Bajo,0.0
